TIME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,day_of_week,weeekday,date,month,TEMPRETURE,DEW,PRECIPITATION,RH,WIND SPD,WIND DIR
15,0,0,0,0,0,0,0,0,1,2,1,22,3,71,47,0,42,4.6,-1
15,0,0,0,0,0,0,0,0,1,2,1,22,3,71,47,0,42,4.6,-1
15,1,0,0,0,1,0,0,0,3,2,1,22,3,71,47,0,42,4.6,-1
15,0,0,0,0,0,0,0,0,0,2,1,22,3,71,47,0,42,4.6,-1
15,0,0,0,0,0,0,0,0,0,2,1,22,3,71,47,0,42,4.6,-1
15,1,0,1,0,0,0,0,0,0,2,1,22,3,71,47,0,42,4.6,-1
16,0,0,0,0,0,0,0,0,3,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,0,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,1,0,0,0,0,0,1,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,3,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,0,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
16,1,0,1,0,0,0,0,0,0,2,1,22,3,72,47,0,41,4.6,-1
16,0,0,0,0,0,0,0,0,1,2,1,22,3,72,47,0,41,4.6,-1
1,0,0,0,0,0,0,0,0,1,2,1,22,3,64,47,0,54,5.8,-1
1,1,0,0,0,0,0,1,0,2,2,1,22,3,64,47,0,54,5.8,-1
20,0,0,0,0,0,0,0,0,1,2,1,22,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,1,2,1,22,3,69,44,0,41,6.9,-1
20,1,0,0,0,1,0,0,0,0,1,1,21,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,3,1,1,21,3,69,44,0,41,6.9,-1
20,4,0,0,0,0,0,4,0,0,1,1,21,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,1,1,1,21,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,1,1,1,21,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,3,1,1,21,3,69,44,0,41,6.9,-1
20,1,0,1,0,0,0,0,0,0,1,1,21,3,69,44,0,41,6.9,-1
20,0,0,0,0,0,0,0,0,1,1,1,21,3,69,44,0,41,6.9,-1
21,0,0,0,0,0,0,0,0,1,2,1,22,3,67,44,0,44,8.1,10
21,1,0,0,0,0,0,1,0,2,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,1,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,0,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,1,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,1,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,0,2,1,22,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,0,1,1,21,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,2,1,1,21,3,67,44,0,44,8.1,10
21,1,0,1,0,0,0,0,0,0,1,1,21,3,67,44,0,44,8.1,10
21,1,0,1,0,0,0,0,0,0,1,1,21,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,2,1,1,21,3,67,44,0,44,8.1,10
21,0,0,0,0,0,0,0,0,3,1,1,21,3,67,44,0,44,8.1,10
22,0,0,0,0,0,0,0,0,2,2,1,22,3,65,44,0,47,10,4 360
22,0,0,0,0,0,0,0,0,1,2,1,22,3,65,44,0,47,10,4 360
22,0,0,0,0,0,0,0,0,1,2,1,22,3,65,44,0,47,10,4 360
22,0,0,0,0,0,0,0,0,1,2,1,22,3,65,44,0,47,10,4 360
22,0,0,0,0,0,0,0,0,3,1,1,21,3,65,44,0,47,10,4 360
23,0,0,0,0,0,0,0,0,1,2,1,22,3,64,44,0,48,6.9,-1
23,0,0,0,0,0,0,0,0,0,2,1,22,3,64,44,0,48,6.9,-1
3,1,0,0,0,0,0,1,0,0,2,1,22,3,79,62,0,56,5.8,-1
3,0,0,0,0,0,0,0,0,1,2,1,22,3,79,62,0,56,5.8,-1
5,0,0,0,0,0,0,0,0,2,2,1,22,3,78,64,0,62,5.8,-1
5,1,0,0,0,0,0,1,0,3,2,1,22,3,78,64,0,62,5.8,-1
6,0,0,0,0,0,0,0,0,3,2,1,22,3,78,64,0,62,6.9,-1
6,0,0,0,0,0,0,0,0,1,2,1,22,3,78,64,0,62,6.9,-1
6,2,0,0,0,0,0,2,0,1,2,1,22,3,78,64,0,62,6.9,-1
7,1,0,1,0,0,0,0,0,0,2,1,22,3,78,65,0,64,16,1 260
7,0,0,0,0,0,0,0,0,0,2,1,22,3,78,65,0,64,16,1 260
7,0,0,0,0,0,0,0,0,1,2,1,22,3,78,65,0,64,16,1 260
7,0,0,0,0,0,0,0,0,1,2,1,22,3,78,65,0,64,16,1 260
7,0,0,0,0,0,0,0,0,1,2,1,22,3,78,65,0,64,16,1 260
7,0,0,0,0,0,0,0,0,1,2,1,22,3,78,65,0,64,16,1 260
8,0,0,0,0,0,0,0,0,2,2,1,22,3,79,65,0,62,15,0 260
8,0,0,0,0,0,0,0,0,0,2,1,22,3,79,65,0,62,15,0 260
8,0,0,0,0,0,0,0,0,3,2,1,22,3,79,65,0,62,15,0 260
8,3,0,0,0,0,0,3,0,0,2,1,22,3,79,65,0,62,15,0 260
8,0,0,0,0,0,0,0,0,0,2,1,22,3,79,65,0,62,15,0 260
8,0,0,0,0,0,0,0,0,2,2,1,22,3,79,65,0,62,15,0 260
8,0,0,0,0,0,0,0,0,1,2,1,22,3,79,65,0,62,15,0 260
8,2,0,0,0,0,0,2,0,1,2,1,22,3,79,65,0,62,15,0 260
8,1,0,1,0,0,0,0,0,0,2,1,22,3,79,65,0,62,15,0 260
9,0,0,0,0,0,0,0,0,3,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,3,2,1,22,3,81,64,0,57,4.6,-1
9,1,0,0,0,0,0,1,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,3,0,0,0,0,0,3,0,3,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,1,0,0,0,0,0,1,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,0,2,1,22,3,81,64,0,57,4.6,-1
9,1,0,0,0,0,0,1,0,1,2,1,22,3,81,64,0,57,4.6,-1
9,0,0,0,0,0,0,0,0,3,2,1,22,3,81,64,0,57,4.6,-1
0,0,0,0,0,0,0,0,0,1,1,1,21,3,63,44,0,50,11,5 310
0,0,0,0,0,0,0,0,0,0,1,1,21,3,63,44,0,50,11,5 310
10,0,0,0,0,0,0,0,0,2,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,1,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,0,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,0,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,0,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,2,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,1,1,1,21,3,81,57,0,44,10,4 280
10,0,0,0,0,0,0,0,0,1,1,1,21,3,81,57,0,44,10,4 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,0,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,1,0,0,0,0,0,1,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,3,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,1,1,1,21,3,82,39,0,22,10,9 280
11,0,0,0,0,0,0,0,0,2,1,1,21,3,82,39,0,22,10,9 280
12,0,0,0,0,0,0,0,0,2,1,1,21,3,82,43,0,25,11,5 280
12,0,0,0,0,0,0,0,0,2,1,1,21,3,82,43,0,25,11,5 280
12,0,0,0,0,0,0,0,0,1,1,1,21,3,82,43,0,25,11,5 280
12,1,0,0,0,0,0,1,0,2,1,1,21,3,82,43,0,25,11,5 280
12,0,0,0,0,0,0,0,0,0,1,1,21,3,82,43,0,25,11,5 280
12,0,0,0,0,0,0,0,0,1,1,1,21,3,82,43,0,25,11,5 280
13,0,0,0,0,0,0,0,0,1,1,1,21,3,82,42,0,24,8.7,300
13,0,0,0,0,0,0,0,0,3,1,1,21,3,82,42,0,24,8.7,300
13,0,0,0,0,0,0,0,0,1,1,1,21,3,82,42,0,24,8.7,300
13,0,0,0,0,0,0,0,0,2,1,1,21,3,82,42,0,24,8.7,300
13,1,0,1,0,0,0,0,0,0,1,1,21,3,82,42,0,24,8.7,300
13,1,0,0,0,0,0,1,0,0,1,1,21,3,82,42,0,24,8.7,300
13,0,0,0,0,0,0,0,0,0,1,1,21,3,82,42,0,24,8.7,300
14,0,0,0,0,0,0,0,0,0,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,0,1,1,21,3,82,43,0,25,5.8,-1
14,1,0,0,0,0,0,1,0,1,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,0,1,1,21,3,82,43,0,25,5.8,-1
14,1,0,1,0,0,0,0,0,0,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,1,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,2,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,0,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,2,1,1,21,3,82,43,0,25,5.8,-1
14,1,0,0,0,0,0,1,0,1,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,1,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,3,1,1,21,3,82,43,0,25,5.8,-1
14,0,0,0,0,0,0,0,0,3,1,1,21,3,82,43,0,25,5.8,-1
15,0,0,0,0,0,0,0,0,0,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,2,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,3,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,2,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,1,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,2,1,1,21,3,80,45,0,29,7.5,320
15,0,0,0,0,0,0,0,0,1,1,1,21,3,80,45,0,29,7.5,320
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,3,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,3,1,1,21,3,78,46,0,32,9.2,310
16,1,0,0,0,0,0,1,0,0,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,3,1,1,21,3,78,46,0,32,9.2,310
16,2,0,0,0,0,0,2,0,0,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,3,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,0,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,1,1,1,21,3,78,46,0,32,9.2,310
16,1,0,0,0,0,0,1,0,1,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,0,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,3,1,1,21,3,78,46,0,32,9.2,310
16,1,0,0,0,0,0,1,0,0,1,1,21,3,78,46,0,32,9.2,310
16,0,0,0,0,0,0,0,0,0,1,1,21,3,78,46,0,32,9.2,310
17,0,0,0,0,0,0,0,0,1,1,1,21,3,76,46,0,35,11,5 350
17,1,0,0,0,0,0,1,0,1,1,1,21,3,76,46,0,35,11,5 350
17,0,0,0,0,0,0,0,0,3,1,1,21,3,76,46,0,35,11,5 350
17,0,0,0,0,0,0,0,0,0,1,1,21,3,76,46,0,35,11,5 350
17,0,0,0,0,0,0,0,0,1,1,1,21,3,76,46,0,35,11,5 350
17,0,0,0,0,0,0,0,0,1,1,1,21,3,76,46,0,35,11,5 350
17,1,0,0,0,0,0,1,0,0,1,1,21,3,76,46,0,35,11,5 350
17,1,0,0,0,0,0,1,0,1,1,1,21,3,76,46,0,35,11,5 350
17,1,0,0,0,0,0,1,0,0,1,1,21,3,76,46,0,35,11,5 350
18,0,0,0,0,0,0,0,0,1,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,3,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,1,1,1,21,3,73,45,0,37,9.8,320
18,1,0,0,0,0,0,1,0,0,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,0,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,0,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,1,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,3,1,1,21,3,73,45,0,37,9.8,320
18,1,0,0,0,0,0,1,0,1,1,1,21,3,73,45,0,37,9.8,320
18,0,0,0,0,0,0,0,0,3,1,1,21,3,73,45,0,37,9.8,320
18,1,0,1,0,0,0,0,0,0,1,1,21,3,73,45,0,37,9.8,320
19,0,0,0,0,0,0,0,0,3,1,1,21,3,71,46,0,41,8.1,340
19,0,0,0,0,0,0,0,0,1,1,1,21,3,71,46,0,41,8.1,340
19,0,0,0,0,0,0,0,0,2,1,1,21,3,71,46,0,41,8.1,340
19,1,0,0,0,0,0,1,0,1,1,1,21,3,71,46,0,41,8.1,340
19,0,0,0,0,0,0,0,0,3,1,1,21,3,71,46,0,41,8.1,340
23,0,0,0,0,0,0,0,0,2,1,1,21,3,84,65,0,53,4.6,280
23,0,0,0,0,0,0,0,0,0,1,1,21,3,84,65,0,53,4.6,280
2,0,0,0,0,0,0,0,0,2,1,1,21,3,63,38,0,40,3.5,280
5,1,0,1,0,0,0,0,0,0,1,1,21,3,61,43,0,52,0,0
5,0,0,0,0,0,0,0,0,1,1,1,21,3,61,43,0,52,0,0
6,0,0,0,0,0,0,0,0,3,1,1,21,3,60,44,0,55,0,0
6,0,0,0,0,0,0,0,0,3,1,1,21,3,60,44,0,55,0,0
6,0,0,0,0,0,0,0,0,3,1,1,21,3,60,44,0,55,0,0
6,1,0,0,0,0,0,1,0,1,1,1,21,3,60,44,0,55,0,0
7,1,0,0,0,0,0,1,0,1,1,1,21,3,63,50,0,63,0,0
7,0,0,0,0,0,0,0,0,1,1,1,21,3,63,50,0,63,0,0
7,0,0,0,0,0,0,0,0,1,1,1,21,3,63,50,0,63,0,0
7,0,0,0,0,0,0,0,0,1,1,1,21,3,63,50,0,63,0,0
7,1,0,0,0,1,0,0,0,2,1,1,21,3,63,50,0,63,0,0
7,1,0,1,0,0,0,0,0,0,1,1,21,3,63,50,0,63,0,0
8,0,0,0,0,0,0,0,0,0,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,1,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,0,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,0,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,2,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,1,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,3,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,1,1,1,21,3,68,49,0,50,0,0
8,0,0,0,0,0,0,0,0,3,1,1,21,3,68,49,0,50,0,0
8,1,0,1,0,0,0,0,0,0,1,1,21,3,68,49,0,50,0,0
9,0,0,0,0,0,0,0,0,1,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,2,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,0,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,3,1,1,21,3,70,46,0,42,3.5,-1
9,1,0,0,0,0,0,1,0,0,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,1,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,1,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,1,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,3,1,1,21,3,70,46,0,42,3.5,-1
9,0,0,0,0,0,0,0,0,0,1,1,21,3,70,46,0,42,3.5,-1
0,0,0,0,0,0,0,0,0,1,0,1,20,3,81,65,0,58,0,0
0,0,0,0,0,0,0,0,0,1,0,1,20,3,81,65,0,58,0,0
0,0,0,0,0,0,0,0,0,1,0,1,20,3,81,65,0,58,0,0
0,1,0,1,0,0,0,0,0,0,0,1,20,3,81,65,0,58,0,0
0,1,0,0,0,0,0,1,0,1,0,1,20,3,81,65,0,58,0,0
0,1,0,0,0,0,0,1,0,1,0,1,20,3,81,65,0,58,0,0
10,0,0,0,0,0,0,0,0,0,0,1,20,3,71,50,0,47,3.5,-1
10,0,0,0,0,0,0,0,0,0,0,1,20,3,71,50,0,47,3.5,-1
10,1,0,0,0,0,0,1,0,1,0,1,20,3,71,50,0,47,3.5,-1
10,1,0,0,0,0,0,1,0,1,0,1,20,3,71,50,0,47,3.5,-1
10,0,0,0,0,0,0,0,0,0,0,1,20,3,71,50,0,47,3.5,-1
10,0,0,0,0,0,0,0,0,3,0,1,20,3,71,50,0,47,3.5,-1
10,0,0,0,0,0,0,0,0,3,0,1,20,3,71,50,0,47,3.5,-1
11,0,0,0,0,0,0,0,0,3,0,1,20,3,73,54,0,51,4.6,200
11,1,0,0,0,0,0,1,0,0,0,1,20,3,73,54,0,51,4.6,200
11,1,0,0,0,0,0,1,0,1,0,1,20,3,73,54,0,51,4.6,200
11,2,0,0,0,0,0,2,0,1,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,3,0,1,20,3,73,54,0,51,4.6,200
11,1,0,0,0,0,0,1,0,0,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,0,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,3,0,1,20,3,73,54,0,51,4.6,200
11,2,0,0,0,0,0,2,0,1,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,1,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,3,0,1,20,3,73,54,0,51,4.6,200
11,0,0,0,0,0,0,0,0,3,0,1,20,3,73,54,0,51,4.6,200
11,1,0,0,0,0,0,1,0,3,0,1,20,3,73,54,0,51,4.6,200
12,0,0,0,0,0,0,0,0,3,0,1,20,3,76,58,0,54,10,4 230
12,0,0,0,0,0,0,0,0,1,0,1,20,3,76,58,0,54,10,4 230
12,0,0,0,0,0,0,0,0,1,0,1,20,3,76,58,0,54,10,4 230
12,0,0,0,0,0,0,0,0,1,0,1,20,3,76,58,0,54,10,4 230
12,0,0,0,0,0,0,0,0,0,0,1,20,3,76,58,0,54,10,4 230
12,0,0,0,0,0,0,0,0,0,0,1,20,3,76,58,0,54,10,4 230
13,0,0,0,0,0,0,0,0,1,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,2,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,0,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,0,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,0,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,2,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,1,0,1,20,3,77,59,0,54,3.5,-1
13,1,0,0,0,0,0,1,0,1,0,1,20,3,77,59,0,54,3.5,-1
13,0,0,0,0,0,0,0,0,1,0,1,20,3,77,59,0,54,3.5,-1
13,1,0,0,0,0,0,1,0,0,0,1,20,3,77,59,0,54,3.5,-1
14,0,0,0,0,0,0,0,0,3,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,2,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,2,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,0,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,2,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,3,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
14,0,0,0,0,0,0,0,0,1,0,1,20,3,80,64,0,58,5.2,240
15,0,0,0,0,0,0,0,0,0,0,1,20,3,82,65,0,56,6.9,-1
15,1,0,0,0,0,0,1,0,3,0,1,20,3,82,65,0,56,6.9,-1
15,0,0,0,0,0,0,0,0,0,0,1,20,3,82,65,0,56,6.9,-1
15,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,6.9,-1
15,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,6.9,-1
15,1,0,0,0,0,0,1,0,3,0,1,20,3,82,65,0,56,6.9,-1
15,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,6.9,-1
15,0,0,0,0,0,0,0,0,2,0,1,20,3,82,65,0,56,6.9,-1
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,3,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,1,0,0,0,0,0,1,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,0,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,2,0,0,0,0,0,2,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,6,0,0,0,0,0,6,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,0,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,1,0,0,0,1,0,0,0,1,0,1,20,3,82,65,0,56,3.5,260
16,0,0,0,0,0,0,0,0,3,0,1,20,3,82,65,0,56,3.5,260
17,0,0,0,0,0,0,0,0,0,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,0,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,1,0,1,20,3,85,65,0,51,0,0
17,1,0,0,0,1,0,0,0,0,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,0,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,1,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,1,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,3,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,1,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,1,0,1,20,3,85,65,0,51,0,0
17,0,0,0,0,0,0,0,0,0,0,1,20,3,85,65,0,51,0,0
17,3,0,3,0,0,0,0,0,0,0,1,20,3,85,65,0,51,0,0
18,0,0,0,0,0,0,0,0,1,0,1,20,3,86,66,0,52,5.8,270
18,0,0,0,0,0,0,0,0,0,0,1,20,3,86,66,0,52,5.8,270
18,1,0,0,0,0,0,1,0,0,0,1,20,3,86,66,0,52,5.8,270
18,0,0,0,0,0,0,0,0,2,0,1,20,3,86,66,0,52,5.8,270
18,1,0,1,0,0,0,0,0,0,0,1,20,3,86,66,0,52,5.8,270
18,0,0,0,0,0,0,0,0,3,0,1,20,3,86,66,0,52,5.8,270
18,0,0,0,0,0,0,0,0,0,0,1,20,3,86,66,0,52,5.8,270
18,0,0,0,0,0,0,0,0,1,0,1,20,3,86,66,0,52,5.8,270
19,0,0,0,0,0,0,0,0,2,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,3,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,0,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,0,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,1,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,1,0,1,20,3,87,66,0,50,8.1,260
19,0,0,0,0,0,0,0,0,0,0,1,20,3,87,66,0,50,8.1,260
19,1,0,1,0,0,0,0,0,0,0,1,20,3,87,66,0,50,8.1,260
20,0,0,0,0,0,0,0,0,1,0,1,20,3,85,66,0,53,5.8,-1
20,0,0,0,0,0,0,0,0,3,0,1,20,3,85,66,0,53,5.8,-1
20,0,0,0,0,0,0,0,0,3,0,1,20,3,85,66,0,53,5.8,-1
